index,频率,极化,SID,频道名称,视频编码,音频编码,锁码方式,V-PID,A-PID,发射基站,高阶参数,来源,颜色,来源颜色
87,554, , ,广东卫视,MPEG-2, ,BJST,54,53, , ,王麻子 2015-03-31,"<span style=""background-color:#666666"">&#12288;&#12288;</span>","<span style=""background-color:#666666"">&#12288;&#12288;</span>"
88,554, , ,湖南卫视,MPEG-2, ,BJST,51,50, , ,王麻子 2015-03-31,"<span style=""background-color:#666666"">&#12288;&#12288;</span>","<span style=""background-color:#666666"">&#12288;&#12288;</span>"
89,554, , ,江苏卫视,MPEG-2, ,BJST,48,47, , ,王麻子 2015-03-31,"<span style=""background-color:#666666"">&#12288;&#12288;</span>","<span style=""background-color:#666666"">&#12288;&#12288;</span>"
90,554, , ,安徽卫视,MPEG-2, ,BJST,45,44, , ,王麻子 2015-03-31,"<span style=""background-color:#666666"">&#12288;&#12288;</span>","<span style=""background-color:#666666"">&#12288;&#12288;</span>"
91,554, , ,北京卫视,MPEG-2, ,BJST,42,41, , ,王麻子 2015-03-31,"<span style=""background-color:#666666"">&#12288;&#12288;</span>","<span style=""background-color:#666666"">&#12288;&#12288;</span>"
92,554, , ,昆明一台,MPEG-2, ,开锁,39,38, , ,王麻子 2015-03-31,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#666666"">&#12288;&#12288;</span>"
93,554, , ,四川卫视,MPEG-2, ,开锁,36,35, , ,王麻子 2015-03-31,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#666666"">&#12288;&#12288;</span>"
94,554, , ,中央电视台中文国际频道,MPEG-2, ,开锁,33,32, , ,王麻子 2015-03-31,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#666666"">&#12288;&#12288;</span>"
95,554, ,301,中央电视台综合频道,AVS+,DRA,NDS,512,650,市区 晋宁区 安宁市 禄劝彝族苗族自治县, ,crazylee 2023-11-10,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
96,554, ,302,中央电视台财经频道,AVS+,DRA,NDS,513,660,市区 晋宁区 安宁市 禄劝彝族苗族自治县, ,crazylee 2023-11-10,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
97,554, ,303,中央电视台中文国际频道,AVS+,DRA,NDS,514,670,市区 晋宁区 安宁市 禄劝彝族苗族自治县, ,crazylee 2023-11-10,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
98,554, ,304,[中央电视台科教频道](http://www.cctv.com),AVS+,DRA,NDS,515,680,市区 晋宁区 安宁市 禄劝彝族苗族自治县, ,crazylee 2023-11-10,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
99,554, ,305,[中央电视台社会与法频道](http://www.cctv.com),AVS+,DRA,NDS,516,690,市区 晋宁区 安宁市 禄劝彝族苗族自治县, ,crazylee 2023-11-10,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
100,554, ,306,[中央电视台新闻频道](http://www.cctv.com),AVS+,DRA,NDS,517,700,市区 晋宁区 安宁市 禄劝彝族苗族自治县, ,crazylee 2023-11-10,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
101,554, ,307,中央电视台少儿频道,AVS+,DRA,NDS,518,710,市区 晋宁区 安宁市 禄劝彝族苗族自治县, ,crazylee 2023-11-10,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
102,554, ,308,中央电视台音乐频道,AVS+,DRA,NDS,519,720,市区 晋宁区 安宁市 禄劝彝族苗族自治县, ,crazylee 2023-11-10,"<span style=""background-color:#808000"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
103,554, ,101,中国之声, ,MPEG-1,开锁, ,730,市区 晋宁区 安宁市 禄劝彝族苗族自治县, ,crazylee 2023-11-10,"<span style=""background-color:#9933FF"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
104,554, ,102,经济之声, ,MPEG-1,开锁, ,740,市区 晋宁区 安宁市 禄劝彝族苗族自治县, ,crazylee 2023-11-10,"<span style=""background-color:#9933FF"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
105,554, ,103,音乐之声, ,MPEG-1,开锁, ,750,市区 晋宁区 安宁市 禄劝彝族苗族自治县, ,crazylee 2023-11-10,"<span style=""background-color:#9933FF"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
106,554, ,104,经典音乐广播, ,MPEG-1,开锁, ,760,市区 晋宁区 安宁市 禄劝彝族苗族自治县, ,crazylee 2023-11-10,"<span style=""background-color:#9933FF"">&#12288;&#12288;</span>","<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
